zip_code;label
4380;le castellard melan
4380;le castellard melan
4700;le castellet
83330;le castellet
83330;le castellet
83330;le castellet
83330;le castellet
83330;le castellet
31530;le castera
59360;le cateau cambresis
2420;le catelet
76590;le catelier
76390;le caule ste beuve
82500;le cause
34520;le caylar
12500;le cayrol
44850;le cellier
63670;le cendre
61500;le cercueil
42460;le cergne
26190;le chaffal
26190;le chaffal
4510;le chaffaut st jurson
4510;le chaffaut st jurson
61390;le chalange
87500;le chalard
26350;le chalon
7160;le chambon
42500;le chambon feugerolles
43400;le chambon sur lignon
61320;le champ de la pierre
38190;le champ pres froges
85540;le champ st pere
45230;le charme
2850;le charmel
19190;le chastang
61570;le chateau d almeneches
17480;le chateau d oleron
17480;le chateau d oleron
17480;le chateau d oleron
17480;le chateau d oleron
73630;le chatelard
18170;le chatelet
77820;le chatelet en brie
52400;le chatelet sur meuse
52400;le chatelet sur meuse
52400;le chatelet sur meuse
8300;le chatelet sur retourne
8150;le chatelet sur sormonne
39230;le chateley
51330;le chatelier
61450;le chatellier
35133;le chatellier
87400;le chatenet en dognon
23130;le chauchet
18150;le chautay
17600;le chay
63200;le cheix
51800;le chemin
10700;le chene
78150;le chesnay rocquencourt
78150;le chesnay rocquencourt
78150;le chesnay rocquencourt
7160;le cheylard
38570;le cheylas
79600;le chillou
55120;le claon
12540;le clapier
11140;le clat
15400;le claux
88240;le clerjus
29190;le cloitre pleyben
29410;le cloitre st thegonnec
48160;le collet de deze
23700;le compas
29217;le conquet
41400;le controis en sologne
41120;le controis en sologne
41700;le controis en sologne
41120;le controis en sologne
41120;le controis en sologne
27120;le cormier
42120;le coteau
28630;le coudray
49260;le coudray macouard
91830;le coudray montceaux
91830;le coudray montceaux
60850;le coudray st germer
60430;le coudray sur thelle
56230;le cours
34920;le cres
63450;le crest
7270;le crestet
71200;le creusot
60120;le crocq
44490;le croisic
56540;le croisty
34520;le cros
80550;le crotoy
35290;le crouais
25240;le crouzet
42310;le crozet
31210;le cuing
39120;le deschaux
14690;le detroit
5250;le devoluy
5250;le devoluy
5250;le devoluy
5250;le devoluy
5250;le devoluy
50620;le dezert
97223;le diamant
3130;le donjon
23480;le donzeil
87210;le dorat
17100;le douhet
59940;le doulieu
81340;le dourn
29860;le drennec
31460;le faget
15380;le falgoux
29590;le faou
56320;le faouet
22290;le faouet
15140;le fau
31410;le fauga
14130;le faulq
27230;le favril
28190;le favril
59550;le favril
71580;le fay
60510;le fay st quentin
60680;le fayel
12140;le fel
85800;le fenouiller
35420;le ferre
21230;le fete
27190;le fidelaire
39800;le fied
33230;le fieu
24130;le fleix
22800;le foeil
29260;le folgoet
9130;le fossat
17270;le fouilloux
14340;le fournet
31430;le fousseret
97240;le francois
39130;le frasnois
81430;le fraysse
40190;le freche
31360;le frechet
38142;le freney d oisans
51240;le fresne
14480;le fresne camilly
50850;le fresne poret
60420;le frestoy vaux
8290;le frety
4240;le fugeret
60360;le gallet
30760;le garn
81450;le garric
41270;le gault du perche
51210;le gault soigny
28800;le gault st denis
44130;le gavre
53940;le genest st isle
53940;le genest st isle
17160;le gicq
85150;le girouard
85540;le givre
5800;le glaizil
97190;le gosier
61600;le grais
74450;le grand bornand
23240;le grand bourg
50370;le grand celland
38690;le grand lemps
72150;le grand luce
16450;le grand madieu
37350;le grand pressigny
76120;le grand quevilly
26530;le grand serre
17370;le grand village plage
25620;le gratteris
30240;le grau du roi
30240;le grau du roi
31480;le gres
72140;le grez
50320;le grippon
50320;le grippon
38450;le gua
17600;le gua
17540;le gue d allere
28700;le gue de longroi
85770;le gue de velluire
56190;le guerno
50410;le guislain
33185;le haillan
50310;le ham
53250;le ham
60210;le hamel
80800;le hamel
76450;le hanouard
38580;le haut breda
38580;le haut breda
38580;le haut breda
22320;le haut corlay
68780;le haut soultzbach
68780;le haut soultzbach
76600;le havre
76610;le havre
76620;le havre
76610;le havre
95640;le heaulme
2120;le herie la vieville
76780;le heron
56450;le hezo
22100;le hingle
67140;le hohwald
53640;le horps
32460;le houga
76770;le houlme
53110;le housseau bretignolles
53110;le housseau bretignolles
29100;le juch
94270;le kremlin bicetre
7470;le lac d issarles
97232;le lamentin
27350;le landin
44430;le landreau
85370;le langon
39300;le larderet
24570;le lardin st lazare
39300;le latet
4340;le lauzet ubaye
83980;le lavandou
83980;le lavandou
22800;le leslay
27160;le lesme
27160;le lesme
40250;le leuy
37460;le liege
16310;le lindois
49220;le lion d angers
49220;le lion d angers
19470;le lonzac
50510;le loreur
50570;le lorey
35133;le loroux
44430;le loroux bottereau
97214;le lorrain
37240;le louroux
39210;le louverot
72390;le luart
83340;le luc
72800;le lude
72800;le lude
25210;le luhier
50870;le luot
61290;le mage
70000;le magnoray
36400;le magny
59134;le maisnil
45330;le malesherbois
45330;le malesherbois
45330;le malesherbois
45330;le malesherbois
45330;le malesherbois
45300;le malesherbois
45330;le malesherbois
48140;le malzieu forain
48140;le malzieu ville
27460;le manoir
14400;le manoir
72000;le mans
72100;le mans
14620;le marais la chapelle
97225;le marigot
97290;le marin
30960;le martinet
6910;le mas
47430;le mas d agenais
23100;le mas d artige
9290;le mas d azil
43190;le mas de tence
81530;le masnau massuguies
49122;le may sur evre
3800;le mayet d ecole
3250;le mayet de montagne
85420;le mazeau
80430;le mazis
77350;le mee sur seine
80370;le meillard
21580;le meix
51120;le meix st epoing
51320;le meix tiercelin
61170;le mele sur sarthe
25210;le memont
22330;le mene
22330;le mene
22330;le mene
22330;le mene
22330;le mene
22330;le mene
22330;le mene
88160;le menil
61270;le menil berard
61250;le menil brout
61800;le menil ciboult
61220;le menil de briouze
61170;le menil guyon
61320;le menil scelleur
61240;le menil vicomte
36200;le menoux
91660;le merevillois
91660;le merevillois
10400;le meriot
61240;le merlerault
22200;le merzer
80310;le mesge
50580;le mesnil
50520;le mesnil adelee
77990;le mesnil amelot
50570;le mesnil amey
14260;le mesnil au grain
50110;le mesnil au val
50510;le mesnil aubert
95720;le mesnil aubry
60210;le mesnil conteville
76460;le mesnil durdent
60530;le mesnil en thelle
76240;le mesnil esnard
14100;le mesnil eudes
50570;le mesnil eury
27930;le mesnil fuguet
50450;le mesnil garnier
50670;le mesnil gilbert
14100;le mesnil guillaume
27400;le mesnil jourdain
78600;le mesnil le roi
78600;le mesnil le roi
76780;le mesnil lieubray
50220;le mesnil ozenne
76260;le mesnil reaume
14380;le mesnil robert
50000;le mesnil rouxelin
14140;le mesnil simon
28260;le mesnil simon
76480;le mesnil sous jumieges
78320;le mesnil st denis
60120;le mesnil st firmin
27560;le mesnil st jean
27560;le mesnil st jean
14130;le mesnil sur blangy
60130;le mesnil sur bulles
51190;le mesnil sur oger
60240;le mesnil theribus
28250;le mesnil thomas
50620;le mesnil veneron
50450;le mesnil villeman
14690;le mesnil villement
50600;le mesnillard
60880;le meux
35870;le minihic sur rance
71480;le miroir
14330;le molay littry
14330;le molay littry
12000;le monastere
43150;le monastier sur gazeille
63890;le monestier
38930;le monestier du percy
5220;le monetier les bains
88210;le mont
8390;le mont dieu
63240;le mont dore
60650;le mont st adrien
50170;le mont st michel
46090;le montat
15240;le monteil
43700;le monteil
23460;le monteil au vicomte
1800;le montellier
3240;le montet
52190;le montsaugeonnais
52190;le montsaugeonnais
52190;le montsaugeonnais
97260;le morne rouge
97226;le morne vert
38260;le mottier
97160;le moule
45290;le moulinet sur solin
22340;le moustoir
38580;le moutaret
25170;le moutherot
17350;le mung
83490;le muy
12190;le nayrac
27110;le neubourg
50140;le neufbourg
55120;le neufour
33430;le nizan
2170;le nouvion en thierache
73340;le noyer
18260;le noyer
5500;le noyer
27410;le noyer en ouche
52600;le pailly
56360;le palais
87410;le palais sur vienne
44330;le pallet
50870;le parc
50870;le parc
50870;le parc
62770;le parcq
53300;le pas
61290;le pas st l homer
39300;le pasquier
38490;le passage
47520;le passage
10350;le pavillon ste julie
38550;le peage de roussillon
36200;le pechereau
78230;le pecq
26770;le pegue
44640;le pellerin
95450;le perchay
38930;le percy
78610;le perray en yvelines
69460;le perreon
94170;le perreux sur marne
27680;le perrey
27500;le perrey
27680;le perrey
85300;le perrier
50160;le perron
66480;le perthus
35370;le pertre
43200;le pertuis
19190;le pescher
50370;le petit celland
35320;le petit fougeray
37350;le petit pressigny
76140;le petit quevilly
9600;le peyrat
33290;le pian medoc
33490;le pian sur garonne
39210;le pin
14590;le pin
17210;le pin
79140;le pin
30330;le pin
3130;le pin
82340;le pin
44540;le pin
77181;le pin
61310;le pin au haras
61400;le pin la garenne
31370;le pin murelet
24700;le pizou
9460;le pla
7590;le plagnal
31220;le plan
83120;le plan de la tour
71330;le planois
27230;le planquay
1330;le plantay
61170;le plantis
2210;le plessier huleu
80110;le plessier rozainvillers
60130;le plessier sur bulles
60130;le plessier sur st just
77165;le plessis aux bois
60330;le plessis belleville
95130;le plessis bouchard
60150;le plessis brion
41170;le plessis dorin
77540;le plessis feu aussoux
95720;le plessis gassot
49124;le plessis grammoire
27180;le plessis grohan
27120;le plessis hebert
41370;le plessis l echelle
77165;le plessis l eveque
50250;le plessis lastelle
95270;le plessis luzarches
91220;le plessis pate
60640;le plessis patte d oie
77440;le plessis placy
92350;le plessis robinson
92350;le plessis robinson
27170;le plessis ste opportune
94420;le plessis trevise
60420;le ployron
5300;le poet
26460;le poet celard
26170;le poet en percip
26160;le poet laval
26110;le poet sigillat
36330;le poinconnet
85170;le poire sur vie
41270;le poislay
1130;le poizat lalleyriat
1130;le poizat lalleyriat
48110;le pompidou
62390;le ponchel
18210;le pondy
36800;le pont chretien chabenet
38480;le pont de beauvoisin
73330;le pont de beauvoisin
38800;le pont de claix
73110;le pontet
84130;le pontet
33680;le porge
9320;le port
97420;le port
97420;le port
97420;le port
78560;le port marly
62480;le portel
34230;le pouget
34600;le poujol sur orb
44510;le pouliguen
33670;le pout
7250;le pouzin
34600;le pradal
83220;le pradet
14340;le pre d auge
93310;le pre st gervais
97250;le precheur
9460;le puch
34700;le puech
88210;le puid
71460;le puley
25640;le puy
33580;le puy
43000;le puy en velay
49260;le puy notre dame
13610;le puy ste reparade
63330;le quartier
80430;le quesne
80118;le quesnel
60480;le quesnel aubry
59530;le quesnoy
62140;le quesnoy en artois
22460;le quillio
22630;le quiou
93340;le raincy
29480;le relecq kerhuon
61120;le renouard
74950;le reposoir
79130;le retail
83200;le revest les eaux
35650;le rheu
35650;le rheu
81240;le rialet
53640;le ribay
81170;le riols
97231;le robert
97231;le robert
46200;le roc
80740;le ronssoy
34380;le rouet
15290;le rouget pers
15290;le rouget pers
88460;le roulier
6650;le rouret
71220;le rousset marizy
71220;le rousset marizy
7560;le roux
13740;le rove
13740;le rove
13740;le rove
50340;le rozel
48150;le rozier
25210;le russey
56110;le saint
5400;le saix
61230;le sap andre
74350;le sappey
38700;le sappey en chartreuse
62450;le sars
60360;le saulchoy
88210;le saulcy
5160;le sauze du lac
81640;le segur
35320;le sel de bretagne
40420;le sen
81990;le sequestre
17770;le seure
66270;le soler
62810;le souich
34330;le soulie
2140;le sourd
56300;le sourn
18570;le subdray
88120;le syndicat
88120;le syndicat
85310;le tablier
33320;le taillan medoc
79200;le tallud
97418;le tampon
97430;le tampon
97430;le tampon
97430;le tampon
97418;le tampon
97430;le tampon
50320;le tanu
50320;le tanu
71330;le tartre
78113;le tartre gaudran
16360;le tatre
66230;le tech
33470;le teich
7400;le teil
50640;le teilleul
50640;le teilleul
50640;le teilleul
50640;le teilleul
50640;le teilleul
41170;le temple
33680;le temple
44360;le temple de bretagne
47110;le temple sur lot
78980;le tertre st denis
3240;le theil
35240;le theil de bretagne
14130;le theil en auge
27230;le theil nolent
28240;le thieulin
27150;le thil en vexin
76440;le thil riberpre
95500;le thillay
88160;le thillot
13100;le tholonet
88530;le tholy
88530;le tholy
84250;le thor
83340;le thoronet
17290;le thou
51210;le thoult trosnay
8190;le thour
2340;le thuel
27700;le thuit
27370;le thuit de l oison
27370;le thuit de l oison
27370;le thuit de l oison
35460;le tiercent
6530;le tignet
76790;le tilleul
27110;le tilleul lambert
80132;le titre
76560;le torp mesnil
27210;le torpt
14130;le torquesne
62520;le touquet paris plage
56370;le tour du parc
33550;le tourne
38660;le touvet
76580;le trait
36700;le tranger
80140;le translay
62450;le transloy
29450;le trehou
27110;le tremblay omonville
78490;le tremblay sur mauldre
70100;le tremblois
76470;le treport
29380;le trevoux
34270;le triadou
15600;le trioulou
35540;le tronchet
72170;le tronchet
27110;le troncq
27480;le tronquay
14490;le tronquay
12430;le truel
33125;le tuzan
25440;le val
25440;le val
83143;le val
88340;le val d ajol
52190;le val d esnoms
52190;le val d esnoms
52190;le val d esnoms
52190;le val d esnoms
27940;le val d hazey
27600;le val d hazey
27600;le val d hazey
89110;le val d ocre
89110;le val d ocre
27120;le val david
70200;le val de gouhenans
57430;le val de gueblange
27190;le val dore
27190;le val dore
27190;le val dore
21140;le val larrey
21390;le val larrey
70160;le val st eloi
91530;le val st germain
50300;le val st pere
88230;le valtin
79270;le vanneau irleau
50630;le vast
97280;le vauclin
39300;le vaudioux
77123;le vaudoue
27100;le vaudreuil
15380;le vaulmier
60590;le vaumain
60390;le vauroux
81140;le verdier
33123;le verdon sur mer
35160;le verger
2490;le verguier
88210;le vermont
73110;le verneil
43320;le vernet
4140;le vernet
3200;le vernet
9700;le vernet
63580;le vernet chameane
63580;le vernet chameane
63710;le vernet ste marguerite
39210;le vernois
25750;le vernoy
38420;le versoud
79170;le vert
78110;le vesinet
3320;le veurdre
14570;le vey
51210;le vezier
12290;le vibal
50760;le vicel
51330;le vieil dampierre
27930;le vieil evreux
22800;le vieux bourg
16350;le vieux cerier
22420;le vieux marche
30120;le vigan
46300;le vigan
15200;le vigean
86150;le vigeant
87110;le vigen
40270;le vignau
46110;le vignon en quercy
46600;le vignon en quercy
3350;le vilhain
71700;le villars
39230;le villey
81240;le vintrou
66730;le vivier
35960;le vivier sur mer
62142;le wast
80560;lealvillers
14340;leaupartie
1200;leaz
90100;lebetain
54740;lebeuville
62990;lebiez
32810;leboulin
62124;lebucquiere
20137;lecci
59226;lecelles
52360;lecey
21250;lechatelet
62124;lechelle
77171;lechelle
59259;lecluse
35133;lecousse
30250;lecques
39260;lect
39260;lect
32700;lectoure
64220;lecumberry
31580;lecussan
81340;ledas et penthies
47300;ledat
30210;ledenon
12170;ledergues
59143;lederzeele
64400;ledeuix
30350;ledignan
62380;ledinghem
59470;ledringhem
64320;lee
59115;leers
64490;lees athas
62630;lefaux
14700;leffard
8310;leffincourt
52210;leffonds
59495;leffrinckoucke
62790;leforest
31440;lege
44650;lege
33950;lege cap ferret
33950;lege cap ferret
33970;lege cap ferret
33970;lege cap ferret
88270;legeville et bonfays
60420;leglantiers
69620;legny
31490;leguevin
24110;leguillac de l auche
2420;lehaucourt
86450;leigne les bois
86230;leigne sur usseau
86300;leignes sur fontaine
42130;leigneux
68800;leimbach
54450;leintrey
1410;lelex
32400;lelin lapujolle
57660;lelling
54740;lemainville
67510;lembach
67510;lembach
57620;lemberg
64350;lembeye
24100;lembras
64450;leme
2140;leme
54740;lemenil mitry
37120;lemere
88300;lemmecourt
55220;lemmes
57590;lemoncourt
81700;lempaut
63370;lempdes
43410;lempdes sur allagnon
2420;lempire
26510;lemps
7610;lemps
63190;lempty
24800;lempzours
57580;lemud
39110;lemuy
3130;lenax
86140;lencloitre
40120;lencouacq
46800;lendou en quercy
46800;lendou en quercy
46800;lendou en quercy
57720;lengelsheim
50450;lengronne
51230;lenharree
57670;lening
29190;lennon
54110;lenoncourt
62300;lens
26210;lens lestang
39300;lent
1240;lent
42155;lentigny
46330;lentillac du causse
46100;lentillac st blaise
7200;lentilleres
10330;lentilles
69210;lentilly
38270;lentiol
20252;lento
46300;leobard
33210;leogeats
33850;leognan
82230;leojac
40550;leon
26190;leoncel
43410;leotoing
45480;leouville
17500;leoville
88600;lepanges sur vologne
23170;lepaud
73610;lepin le lac
23150;lepinas
62170;lepine
8150;lepron les vallees
90200;lepuix
90100;lepuix neuf
9600;leran
9220;lercoul
18240;lere
64270;leren
42600;lerigneux
33840;lerm et musset
37500;lerne
